player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,rad_win
Medusa,Shadow Demon,Pudge,Phantom Assassin,Gyrocopter,Storm Spirit,Underlord,Spectre,Windranger,Nyx Assassin,True
Lion,Jakiro,Lich,Nature's Prophet,Viper,Tusk,Earthshaker,Zeus,Chen,Juggernaut,False
Luna,Lich,Disruptor,Ursa,Phoenix,Tinker,Pudge,Sand King,Slark,Shadow Shaman,False
Slark,Pudge,Skywrath Mage,Slardar,Ursa,Clinkz,Dragon Knight,Rubick,Silencer,Kunkka,True
Naga Siren,Dazzle,Rubick,Doom,Windranger,Necrophos,Lycan,Clinkz,Sniper,Leshrac,False
Vengeful Spirit,Bristleback,Riki,Beastmaster,Enigma,Death Prophet,Storm Spirit,Leshrac,Batrider,Invoker,True
Shadow Fiend,Axe,Alchemist,Batrider,Juggernaut,Zeus,Drow Ranger,Spirit Breaker,Dragon Knight,Lich,True
Nature's Prophet,Dragon Knight,Shadow Demon,Storm Spirit,Monkey King,Lion,Pudge,Sniper,Alchemist,Faceless Void,False
Earth Spirit,Venomancer,Ember Spirit,Riki,Spectre,Mirana,Timbersaw,Anti-Mage,Visage,Lion,True
Mirana,Slark,Necrophos,Faceless Void,Winter Wyvern,Oracle,Magnus,Slardar,Silencer,Keeper of the Light,False
Tidehunter,Lich,Shadow Demon,Monkey King,Chen,Luna,Invoker,Silencer,Riki,Oracle,False
Drow Ranger,Lycan,Anti-Mage,Shadow Fiend,Puck,Bounty Hunter,Mirana,Witch Doctor,Jakiro,Gyrocopter,False
Jakiro,Huskar,Templar Assassin,Necrophos,Viper,Witch Doctor,Oracle,Broodmother,Kunkka,Silencer,True
Mirana,Anti-Mage,Zeus,Windranger,Gyrocopter,Juggernaut,Bane,Huskar,Clockwerk,Night Stalker,False
Morphling,Witch Doctor,Crystal Maiden,Keeper of the Light,Skywrath Mage,Weaver,Axe,Nature's Prophet,Phantom Assassin,Kunkka,False
Lone Druid,Drow Ranger,Razor,Sand King,Enigma,Shadow Shaman,Rubick,Queen of Pain,Ogre Magi,Silencer,True
Medusa,Luna,Troll Warlord,Beastmaster,Nature's Prophet,Tidehunter,Shadow Shaman,Skywrath Mage,Visage,Storm Spirit,True
Weaver,Terrorblade,Crystal Maiden,Undying,Slardar,Razor,Shadow Demon,Spectre,Tusk,Bounty Hunter,True
Ursa,Chaos Knight,Skywrath Mage,Puck,Outworld Devourer,Tiny,Witch Doctor,Enchantress,Warlock,Doom,True
Sand King,Night Stalker,Pugna,Lich,Wraith King,Timbersaw,Tiny,Mirana,Windranger,Disruptor,True
Phantom Lancer,Enigma,Chen,Viper,Underlord,Morphling,Doom,Spirit Breaker,Alchemist,Meepo,True
Puck,Medusa,Beastmaster,Lone Druid,Phoenix,Dragon Knight,Anti-Mage,Sniper,Venomancer,Windranger,False
Templar Assassin,Meepo,Elder Titan,Viper,Timbersaw,Chaos Knight,Earth Spirit,Death Prophet,Enchantress,Ember Spirit,True
Magnus,Ember Spirit,Bloodseeker,Sven,Nyx Assassin,Spirit Breaker,Pudge,Death Prophet,Lifestealer,Earthshaker,False
Lich,Techies,Rubick,Ogre Magi,Viper,Shadow Shaman,Omniknight,Venomancer,Kunkka,Winter Wyvern,False
Legion Commander,Sven,Meepo,Dazzle,Nature's Prophet,Tidehunter,Kunkka,Drow Ranger,Silencer,Timbersaw,True
Dazzle,Drow Ranger,Juggernaut,Vengeful Spirit,Sven,Anti-Mage,Troll Warlord,Witch Doctor,Huskar,Phantom Assassin,False
Riki,Sniper,Shadow Shaman,Chaos Knight,Medusa,Sand King,Pudge,Earthshaker,Witch Doctor,Anti-Mage,True
Invoker,Enchantress,Bristleback,Wraith King,Vengeful Spirit,Treant Protector,Silencer,Venomancer,Tiny,Slark,True
Faceless Void,Ember Spirit,Dazzle,Juggernaut,Mirana,Lina,Slark,Necrophos,Bounty Hunter,Pudge,False
Nyx Assassin,Ember Spirit,Clockwerk,Dark Seer,Nature's Prophet,Lich,Weaver,Sniper,Invoker,Vengeful Spirit,True
Spirit Breaker,Vengeful Spirit,Ember Spirit,Winter Wyvern,Storm Spirit,Io,Lina,Pugna,Outworld Devourer,Tidehunter,True
Kunkka,Bloodseeker,Alchemist,Sven,Clinkz,Shadow Shaman,Oracle,Disruptor,Morphling,Io,True
Nyx Assassin,Spectre,Faceless Void,Sniper,Ogre Magi,Bloodseeker,Queen of Pain,Ursa,Shadow Shaman,Juggernaut,False
Axe,Magnus,Monkey King,Oracle,Warlock,Shadow Fiend,Luna,Arc Warden,Lycan,Wraith King,False
Drow Ranger,Enigma,Nature's Prophet,Io,Vengeful Spirit,Oracle,Tidehunter,Warlock,Winter Wyvern,Rubick,True
Ogre Magi,Alchemist,Windranger,Outworld Devourer,Broodmother,Vengeful Spirit,Puck,Axe,Riki,Enigma,True
Phantom Assassin,Sniper,Arc Warden,Lycan,Troll Warlord,Alchemist,Weaver,Beastmaster,Broodmother,Luna,True
Puck,Doom,Venomancer,Kunkka,Oracle,Tidehunter,Jakiro,Lich,Nature's Prophet,Warlock,True
Clockwerk,Silencer,Phoenix,Huskar,Leshrac,Drow Ranger,Venomancer,Warlock,Spectre,Tiny,False
Leshrac,Axe,Magnus,Gyrocopter,Troll Warlord,Kunkka,Riki,Omniknight,Chen,Enigma,True
Sven,Crystal Maiden,Shadow Fiend,Spirit Breaker,Lifestealer,Vengeful Spirit,Chaos Knight,Morphling,Pudge,Bristleback,True
Bloodseeker,Ursa,Shadow Fiend,Storm Spirit,Sven,Bristleback,Disruptor,Weaver,Phantom Assassin,Shadow Shaman,False
Ember Spirit,Anti-Mage,Brewmaster,Mirana,Spirit Breaker,Sand King,Drow Ranger,Sniper,Abaddon,Sven,True
Huskar,Drow Ranger,Viper,Bounty Hunter,Jakiro,Pugna,Venomancer,Phantom Assassin,Zeus,Timbersaw,True
Ogre Magi,Spirit Breaker,Gyrocopter,Phoenix,Shadow Shaman,Queen of Pain,Tusk,Pugna,Winter Wyvern,Invoker,False
Storm Spirit,Silencer,Skywrath Mage,Omniknight,Underlord,Ogre Magi,Queen of Pain,Wraith King,Anti-Mage,Oracle,True
Troll Warlord,Magnus,Phantom Assassin,Zeus,Sven,Morphling,Vengeful Spirit,Juggernaut,Clinkz,Legion Commander,False
Drow Ranger,Windranger,Earthshaker,Venomancer,Slardar,Bristleback,Witch Doctor,Tidehunter,Sven,Legion Commander,True
Faceless Void,Sven,Skywrath Mage,Venomancer,Crystal Maiden,Mirana,Bloodseeker,Death Prophet,Vengeful Spirit,Wraith King,True
Queen of Pain,Sven,Magnus,Rubick,Phantom Assassin,Naga Siren,Weaver,Earthshaker,Batrider,Warlock,True
Enigma,Kunkka,Wraith King,Leshrac,Lycan,Tidehunter,Pugna,Queen of Pain,Venomancer,Lion,True
Spirit Breaker,Medusa,Slardar,Timbersaw,Bounty Hunter,Rubick,Underlord,Shadow Fiend,Legion Commander,Abaddon,False
Io,Elder Titan,Tinker,Tusk,Enigma,Troll Warlord,Ember Spirit,Bounty Hunter,Shadow Fiend,Drow Ranger,False
Kunkka,Clinkz,Phantom Assassin,Jakiro,Magnus,Batrider,Winter Wyvern,Io,Chen,Queen of Pain,True
Luna,Weaver,Lifestealer,Terrorblade,Kunkka,Tidehunter,Timbersaw,Ancient Apparition,Bristleback,Pudge,True
Sven,Sand King,Shadow Shaman,Sniper,Necrophos,Luna,Pudge,Ursa,Queen of Pain,Tusk,True
Jakiro,Pugna,Doom,Bounty Hunter,Tusk,Shadow Fiend,Earth Spirit,Juggernaut,Slardar,Magnus,True
Lich,Slark,Terrorblade,Spirit Breaker,Bristleback,Bloodseeker,Shadow Shaman,Broodmother,Necrophos,Viper,False
Necrophos,Chaos Knight,Kunkka,Lifestealer,Lion,Nature's Prophet,Drow Ranger,Jakiro,Centaur Warrunner,Invoker,False
Templar Assassin,Shadow Fiend,Clockwerk,Disruptor,Chen,Terrorblade,Spirit Breaker,Phantom Assassin,Drow Ranger,Luna,True
Naga Siren,Phantom Assassin,Centaur Warrunner,Necrophos,Lich,Dazzle,Bristleback,Slardar,Invoker,Huskar,True
Clinkz,Bloodseeker,Dark Seer,Terrorblade,Clockwerk,Rubick,Disruptor,Nyx Assassin,Io,Shadow Demon,True
Beastmaster,Anti-Mage,Weaver,Juggernaut,Dragon Knight,Dazzle,Clockwerk,Phantom Assassin,Clinkz,Lone Druid,True
Monkey King,Tinker,Morphling,Queen of Pain,Razor,Pudge,Chaos Knight,Spectre,Sniper,Invoker,False
Invoker,Nature's Prophet,Lina,Underlord,Bounty Hunter,Zeus,Mirana,Skywrath Mage,Chaos Knight,Tinker,False
Undying,Sniper,Venomancer,Bloodseeker,Invoker,Warlock,Naga Siren,Ogre Magi,Omniknight,Centaur Warrunner,True
Winter Wyvern,Clinkz,Brewmaster,Razor,Tidehunter,Gyrocopter,Lifestealer,Bristleback,Spectre,Centaur Warrunner,True
Lifestealer,Treant Protector,Invoker,Monkey King,Enchantress,Broodmother,Venomancer,Abaddon,Slark,Bounty Hunter,True
Broodmother,Shadow Fiend,Keeper of the Light,Axe,Medusa,Ogre Magi,Chaos Knight,Weaver,Bloodseeker,Lion,True
Disruptor,Ursa,Spectre,Slark,Dark Seer,Weaver,Troll Warlord,Bane,Broodmother,Shadow Shaman,False
Wraith King,Phantom Assassin,Disruptor,Ursa,Shadow Shaman,Pudge,Monkey King,Windranger,Tidehunter,Puck,False
Sniper,Legion Commander,Skywrath Mage,Wraith King,Rubick,Monkey King,Pudge,Phantom Assassin,Mirana,Spirit Breaker,False
Beastmaster,Pugna,Tusk,Jakiro,Luna,Tidehunter,Lifestealer,Slardar,Ogre Magi,Outworld Devourer,True
Sand King,Storm Spirit,Bane,Lifestealer,Invoker,Dark Seer,Bloodseeker,Anti-Mage,Skywrath Mage,Gyrocopter,False
Slardar,Luna,Phoenix,Slark,Dragon Knight,Broodmother,Centaur Warrunner,Visage,Keeper of the Light,Monkey King,True
Pudge,Luna,Phantom Lancer,Bristleback,Axe,Shadow Fiend,Wraith King,Sniper,Riki,Vengeful Spirit,True
Kunkka,Spectre,Mirana,Alchemist,Naga Siren,Tidehunter,Lion,Nature's Prophet,Zeus,Broodmother,True
Morphling,Shadow Shaman,Broodmother,Jakiro,Beastmaster,Riki,Axe,Necrophos,Troll Warlord,Chen,True
Dazzle,Earth Spirit,Weaver,Anti-Mage,Puck,Magnus,Sven,Disruptor,Night Stalker,Invoker,False
Kunkka,Shadow Shaman,Bloodseeker,Queen of Pain,Ogre Magi,Nature's Prophet,Rubick,Warlock,Lich,Skywrath Mage,True
Vengeful Spirit,Nature's Prophet,Chaos Knight,Ancient Apparition,Oracle,Razor,Kunkka,Outworld Devourer,Centaur Warrunner,Doom,True
Alchemist,Huskar,Chaos Knight,Riki,Axe,Lone Druid,Elder Titan,Slark,Silencer,Shadow Fiend,False
Rubick,Shadow Fiend,Weaver,Broodmother,Legion Commander,Shadow Shaman,Anti-Mage,Lich,Puck,Tidehunter,False
Kunkka,Sven,Phantom Assassin,Invoker,Bounty Hunter,Axe,Chaos Knight,Shadow Fiend,Juggernaut,Sniper,True
Huskar,Pudge,Skywrath Mage,Phoenix,Elder Titan,Enchantress,Tinker,Lone Druid,Beastmaster,Night Stalker,True
Phantom Assassin,Sniper,Mirana,Ogre Magi,Pudge,Ember Spirit,Riki,Wraith King,Lina,Invoker,True
Nature's Prophet,Ogre Magi,Bloodseeker,Sven,Shadow Shaman,Invoker,Wraith King,Ursa,Lina,Phantom Assassin,True
Sniper,Enigma,Leshrac,Oracle,Terrorblade,Lich,Lina,Ember Spirit,Mirana,Sven,False
Razor,Huskar,Lifestealer,Mirana,Venomancer,Bloodseeker,Crystal Maiden,Magnus,Sven,Juggernaut,False
Broodmother,Skywrath Mage,Morphling,Nyx Assassin,Spectre,Brewmaster,Elder Titan,Viper,Bounty Hunter,Phantom Lancer,True
Abaddon,Axe,Ember Spirit,Shadow Fiend,Spirit Breaker,Sniper,Luna,Invoker,Phantom Assassin,Tidehunter,True
Gyrocopter,Brewmaster,Zeus,Silencer,Riki,Outworld Devourer,Nyx Assassin,Dazzle,Pugna,Bristleback,True
Sniper,Shadow Shaman,Juggernaut,Mirana,Chen,Pudge,Phantom Assassin,Viper,Ogre Magi,Dragon Knight,True
Gyrocopter,Warlock,Vengeful Spirit,Winter Wyvern,Skywrath Mage,Clockwerk,Silencer,Doom,Sniper,Pudge,False
Morphling,Riki,Puck,Brewmaster,Clinkz,Slardar,Tinker,Faceless Void,Timbersaw,Gyrocopter,True
Drow Ranger,Kunkka,Leshrac,Luna,Vengeful Spirit,Visage,Silencer,Chen,Tidehunter,Enigma,True
Batrider,Lone Druid,Weaver,Sniper,Kunkka,Shadow Demon,Earthshaker,Bloodseeker,Earth Spirit,Slardar,True
Earthshaker,Pudge,Storm Spirit,Witch Doctor,Weaver,Lion,Alchemist,Bloodseeker,Clockwerk,Magnus,True
Rubick,Faceless Void,Lifestealer,Bloodseeker,Gyrocopter,Ursa,Bounty Hunter,Medusa,Slark,Viper,False
Axe,Kunkka,Storm Spirit,Tusk,Earth Spirit,Windranger,Timbersaw,Mirana,Enigma,Phoenix,False
Enchantress,Phantom Assassin,Juggernaut,Puck,Mirana,Ancient Apparition,Witch Doctor,Outworld Devourer,Faceless Void,Templar Assassin,False
Clinkz,Drow Ranger,Kunkka,Earthshaker,Arc Warden,Meepo,Nature's Prophet,Pudge,Tidehunter,Spirit Breaker,True
Clinkz,Dark Seer,Phantom Assassin,Enchantress,Kunkka,Shadow Shaman,Oracle,Spirit Breaker,Naga Siren,Zeus,True
Shadow Demon,Winter Wyvern,Bane,Oracle,Clockwerk,Broodmother,Kunkka,Timbersaw,Puck,Bounty Hunter,False
Phantom Lancer,Disruptor,Kunkka,Zeus,Phantom Assassin,Wraith King,Slark,Troll Warlord,Riki,Tiny,True
Phoenix,Silencer,Beastmaster,Crystal Maiden,Witch Doctor,Tinker,Puck,Ancient Apparition,Io,Arc Warden,True
Clinkz,Keeper of the Light,Kunkka,Nature's Prophet,Treant Protector,Oracle,Tidehunter,Skywrath Mage,Lich,Io,True
Enchantress,Bristleback,Lina,Nature's Prophet,Sniper,Wraith King,Necrophos,Silencer,Dazzle,Arc Warden,True
Batrider,Razor,Faceless Void,Timbersaw,Phoenix,Axe,Shadow Demon,Nyx Assassin,Venomancer,Necrophos,True
Shadow Shaman,Broodmother,Phantom Assassin,Invoker,Crystal Maiden,Clockwerk,Legion Commander,Lion,Sniper,Bloodseeker,False
Magnus,Jakiro,Pugna,Enigma,Vengeful Spirit,Treant Protector,Techies,Disruptor,Nature's Prophet,Io,True
Weaver,Batrider,Treant Protector,Keeper of the Light,Templar Assassin,Anti-Mage,Chen,Abaddon,Brewmaster,Death Prophet,True
Visage,Ursa,Legion Commander,Weaver,Enchantress,Axe,Earthshaker,Mirana,Ancient Apparition,Viper,True
Juggernaut,Anti-Mage,Puck,Earthshaker,Viper,Luna,Bloodseeker,Pudge,Shadow Shaman,Beastmaster,False
Bloodseeker,Ancient Apparition,Nature's Prophet,Lich,Chaos Knight,Tidehunter,Windranger,Broodmother,Alchemist,Underlord,False
Chaos Knight,Nature's Prophet,Dragon Knight,Elder Titan,Disruptor,Tidehunter,Storm Spirit,Dazzle,Lion,Chen,True
Mirana,Techies,Phantom Assassin,Tiny,Venomancer,Windranger,Clinkz,Ogre Magi,Keeper of the Light,Medusa,False
Sniper,Meepo,Magnus,Kunkka,Legion Commander,Warlock,Dragon Knight,Batrider,Abaddon,Queen of Pain,True
Lycan,Troll Warlord,Vengeful Spirit,Bristleback,Lina,Ogre Magi,Skywrath Mage,Rubick,Silencer,Necrophos,True
Mirana,Ogre Magi,Drow Ranger,Bounty Hunter,Queen of Pain,Rubick,Spectre,Axe,Witch Doctor,Shadow Fiend,True
Phantom Assassin,Visage,Ancient Apparition,Timbersaw,Gyrocopter,Alchemist,Keeper of the Light,Shadow Fiend,Viper,Lich,True
Jakiro,Warlock,Troll Warlord,Sven,Faceless Void,Tinker,Arc Warden,Spirit Breaker,Ogre Magi,Necrophos,False
Elder Titan,Jakiro,Disruptor,Bloodseeker,Outworld Devourer,Tinker,Clinkz,Keeper of the Light,Enchantress,Tidehunter,True
Pudge,Sven,Chaos Knight,Bounty Hunter,Ogre Magi,Shadow Fiend,Mirana,Sand King,Juggernaut,Earthshaker,True
Kunkka,Terrorblade,Viper,Bloodseeker,Enchantress,Enigma,Sand King,Necrophos,Pugna,Faceless Void,True
Clockwerk,Disruptor,Dragon Knight,Spirit Breaker,Ember Spirit,Phantom Assassin,Shadow Fiend,Ogre Magi,Juggernaut,Death Prophet,True
Kunkka,Ursa,Phantom Lancer,Venomancer,Underlord,Tidehunter,Morphling,Timbersaw,Visage,Undying,True
Jakiro,Dragon Knight,Alchemist,Earthshaker,Sniper,Dark Seer,Silencer,Venomancer,Death Prophet,Gyrocopter,False
Sven,Pudge,Io,Huskar,Axe,Invoker,Chen,Shadow Fiend,Phoenix,Legion Commander,False
Phantom Assassin,Drow Ranger,Viper,Luna,Tiny,Windranger,Monkey King,Wraith King,Crystal Maiden,Ursa,False
Juggernaut,Necrophos,Lion,Shadow Fiend,Luna,Arc Warden,Pudge,Gyrocopter,Templar Assassin,Faceless Void,True
Death Prophet,Juggernaut,Shadow Fiend,Earthshaker,Magnus,Pudge,Monkey King,Abaddon,Invoker,Sand King,False
Storm Spirit,Treant Protector,Axe,Earth Spirit,Alchemist,Juggernaut,Morphling,Nature's Prophet,Tinker,Vengeful Spirit,False
Visage,Oracle,Chen,Techies,Tusk,Enigma,Nature's Prophet,Tinker,Clinkz,Pugna,False
Troll Warlord,Phantom Lancer,Arc Warden,Sniper,Skywrath Mage,Spectre,Bounty Hunter,Mirana,Earthshaker,Bristleback,False
Zeus,Axe,Timbersaw,Gyrocopter,Ogre Magi,Huskar,Invoker,Shadow Shaman,Mirana,Brewmaster,True
Underlord,Death Prophet,Oracle,Ursa,Puck,Sven,Sniper,Bloodseeker,Magnus,Witch Doctor,False
Spirit Breaker,Lone Druid,Meepo,Doom,Legion Commander,Beastmaster,Ogre Magi,Broodmother,Warlock,Timbersaw,True
Windranger,Abaddon,Arc Warden,Centaur Warrunner,Kunkka,Clockwerk,Shadow Fiend,Mirana,Shadow Shaman,Huskar,False
Huskar,Clinkz,Lifestealer,Slardar,Broodmother,Jakiro,Wraith King,Mirana,Lina,Arc Warden,True
Clockwerk,Viper,Terrorblade,Slardar,Slark,Brewmaster,Shadow Demon,Undying,Warlock,Lion,True
Phantom Assassin,Slardar,Sven,Crystal Maiden,Bloodseeker,Puck,Bristleback,Sniper,Clinkz,Wraith King,True
Lifestealer,Lycan,Razor,Windranger,Leshrac,Ogre Magi,Necrophos,Timbersaw,Ancient Apparition,Treant Protector,True
Spirit Breaker,Viper,Shadow Demon,Luna,Pudge,Riki,Windranger,Kunkka,Legion Commander,Bounty Hunter,True
Timbersaw,Leshrac,Shadow Demon,Outworld Devourer,Faceless Void,Drow Ranger,Queen of Pain,Rubick,Chaos Knight,Tidehunter,False
Naga Siren,Enchantress,Visage,Meepo,Alchemist,Storm Spirit,Slardar,Nature's Prophet,Necrophos,Pudge,True
Weaver,Zeus,Legion Commander,Lion,Invoker,Sniper,Gyrocopter,Treant Protector,Leshrac,Nature's Prophet,False
Ancient Apparition,Tiny,Sniper,Drow Ranger,Slark,Pudge,Spectre,Templar Assassin,Rubick,Monkey King,True
Necrophos,Lina,Centaur Warrunner,Lone Druid,Sven,Elder Titan,Io,Phantom Lancer,Faceless Void,Venomancer,True
Enchantress,Earthshaker,Shadow Fiend,Io,Kunkka,Winter Wyvern,Witch Doctor,Zeus,Wraith King,Jakiro,True
Phantom Assassin,Nature's Prophet,Elder Titan,Necrophos,Venomancer,Wraith King,Chaos Knight,Puck,Shadow Demon,Bristleback,True
Bristleback,Legion Commander,Dragon Knight,Necrophos,Spirit Breaker,Venomancer,Broodmother,Death Prophet,Beastmaster,Winter Wyvern,False
Vengeful Spirit,Lifestealer,Beastmaster,Skywrath Mage,Spirit Breaker,Techies,Nature's Prophet,Slark,Morphling,Treant Protector,True
Juggernaut,Nyx Assassin,Techies,Warlock,Naga Siren,Crystal Maiden,Clinkz,Spirit Breaker,Viper,Ursa,False
Pudge,Axe,Zeus,Tidehunter,Bloodseeker,Invoker,Ember Spirit,Phantom Assassin,Rubick,Wraith King,True
Juggernaut,Meepo,Ogre Magi,Abaddon,Doom,Pugna,Templar Assassin,Lycan,Axe,Lone Druid,False
Invoker,Huskar,Sniper,Spectre,Riki,Pugna,Vengeful Spirit,Chen,Shadow Fiend,Broodmother,False
Troll Warlord,Phoenix,Nature's Prophet,Spectre,Omniknight,Alchemist,Lion,Juggernaut,Skywrath Mage,Zeus,False
Pudge,Legion Commander,Phantom Assassin,Oracle,Monkey King,Tinker,Kunkka,Nyx Assassin,Spectre,Shadow Demon,True
Disruptor,Clockwerk,Drow Ranger,Shadow Fiend,Crystal Maiden,Lich,Bloodseeker,Lina,Silencer,Anti-Mage,True
Storm Spirit,Clockwerk,Axe,Lich,Tusk,Mirana,Venomancer,Crystal Maiden,Pudge,Sven,False
Chaos Knight,Brewmaster,Silencer,Crystal Maiden,Lycan,Legion Commander,Viper,Jakiro,Phantom Lancer,Troll Warlord,False
Morphling,Slark,Treant Protector,Ember Spirit,Spirit Breaker,Nyx Assassin,Underlord,Drow Ranger,Lone Druid,Phantom Lancer,False
Luna,Dark Seer,Chen,Venomancer,Death Prophet,Juggernaut,Spectre,Timbersaw,Phantom Assassin,Ancient Apparition,True
Ursa,Skywrath Mage,Winter Wyvern,Lina,Phantom Assassin,Shadow Shaman,Queen of Pain,Slark,Shadow Demon,Windranger,True
Slark,Phoenix,Arc Warden,Pudge,Dazzle,Ember Spirit,Sven,Necrophos,Axe,Rubick,True
Treant Protector,Morphling,Meepo,Faceless Void,Abaddon,Underlord,Lone Druid,Bane,Sven,Clinkz,False
Phantom Assassin,Bloodseeker,Lifestealer,Spirit Breaker,Clinkz,Wraith King,Sniper,Troll Warlord,Death Prophet,Ursa,True
Riki,Clinkz,Huskar,Treant Protector,Omniknight,Bristleback,Razor,Monkey King,Shadow Shaman,Juggernaut,False
Viper,Shadow Fiend,Lion,Tiny,Omniknight,Ogre Magi,Invoker,Spectre,Pugna,Spirit Breaker,True
Warlock,Drow Ranger,Riki,Invoker,Pudge,Jakiro,Zeus,Viper,Earth Spirit,Storm Spirit,True
Io,Witch Doctor,Lich,Dark Seer,Tusk,Gyrocopter,Tiny,Puck,Necrophos,Vengeful Spirit,True
Clinkz,Meepo,Lifestealer,Leshrac,Enchantress,Mirana,Arc Warden,Keeper of the Light,Timbersaw,Earth Spirit,True
Lina,Nature's Prophet,Dazzle,Venomancer,Bane,Earth Spirit,Pudge,Tidehunter,Tusk,Underlord,True
Dragon Knight,Huskar,Batrider,Kunkka,Night Stalker,Lion,Lich,Slark,Queen of Pain,Legion Commander,False
Necrophos,Razor,Crystal Maiden,Meepo,Ursa,Nyx Assassin,Enigma,Windranger,Mirana,Ember Spirit,True
Spirit Breaker,Razor,Weaver,Pugna,Disruptor,Enchantress,Beastmaster,Death Prophet,Mirana,Meepo,True
Earthshaker,Tidehunter,Disruptor,Troll Warlord,Pugna,Spirit Breaker,Mirana,Spectre,Nature's Prophet,Drow Ranger,False
Winter Wyvern,Nyx Assassin,Beastmaster,Gyrocopter,Undying,Zeus,Windranger,Broodmother,Lone Druid,Morphling,True
Viper,Lina,Venomancer,Winter Wyvern,Batrider,Anti-Mage,Kunkka,Morphling,Zeus,Lycan,False
Phantom Assassin,Nature's Prophet,Luna,Legion Commander,Lifestealer,Faceless Void,Earthshaker,Dragon Knight,Puck,Anti-Mage,False
Lifestealer,Sven,Broodmother,Ancient Apparition,Luna,Bloodseeker,Faceless Void,Lich,Dragon Knight,Troll Warlord,True
Monkey King,Faceless Void,Undying,Phantom Lancer,Kunkka,Spectre,Shadow Shaman,Lifestealer,Bloodseeker,Phantom Assassin,False
Venomancer,Pugna,Troll Warlord,Kunkka,Techies,Earth Spirit,Tiny,Zeus,Windranger,Ancient Apparition,True
Riki,Shadow Demon,Bloodseeker,Tidehunter,Io,Kunkka,Earthshaker,Huskar,Shadow Fiend,Oracle,False
Clockwerk,Phoenix,Tusk,Queen of Pain,Luna,Lion,Lone Druid,Earth Spirit,Batrider,Enchantress,True
Necrophos,Luna,Dark Seer,Lifestealer,Rubick,Enigma,Silencer,Riki,Sven,Disruptor,True
Terrorblade,Huskar,Batrider,Vengeful Spirit,Naga Siren,Axe,Tusk,Clinkz,Omniknight,Abaddon,False
Wraith King,Tidehunter,Dragon Knight,Crystal Maiden,Slark,Nature's Prophet,Drow Ranger,Windranger,Leshrac,Axe,False
Pugna,Wraith King,Mirana,Anti-Mage,Legion Commander,Io,Zeus,Arc Warden,Nature's Prophet,Windranger,True
Lone Druid,Slardar,Wraith King,Venomancer,Beastmaster,Tidehunter,Io,Zeus,Witch Doctor,Winter Wyvern,True
Kunkka,Doom,Shadow Fiend,Centaur Warrunner,Chen,Tidehunter,Shadow Shaman,Broodmother,Dazzle,Shadow Demon,True
Puck,Bristleback,Outworld Devourer,Lich,Slark,Drow Ranger,Naga Siren,Riki,Tiny,Windranger,True
Nature's Prophet,Juggernaut,Leshrac,Ursa,Centaur Warrunner,Tidehunter,Puck,Bounty Hunter,Lion,Tinker,True
Warlock,Witch Doctor,Wraith King,Sniper,Clinkz,Zeus,Bristleback,Phantom Assassin,Sven,Axe,True
Spectre,Enigma,Ancient Apparition,Sand King,Treant Protector,Viper,Dark Seer,Beastmaster,Clockwerk,Terrorblade,True
Earthshaker,Invoker,Lifestealer,Venomancer,Troll Warlord,Sniper,Monkey King,Pudge,Phantom Lancer,Jakiro,False
Juggernaut,Dark Seer,Weaver,Magnus,Alchemist,Sven,Lich,Pugna,Techies,Beastmaster,True
Phantom Assassin,Broodmother,Luna,Keeper of the Light,Tinker,Riki,Bounty Hunter,Skywrath Mage,Anti-Mage,Shadow Fiend,False
Luna,Earthshaker,Monkey King,Invoker,Kunkka,Rubick,Mirana,Enigma,Slardar,Spectre,True
Beastmaster,Phantom Assassin,Keeper of the Light,Underlord,Vengeful Spirit,Timbersaw,Razor,Zeus,Lich,Monkey King,True
Dark Seer,Viper,Oracle,Sniper,Leshrac,Ursa,Drow Ranger,Lina,Night Stalker,Batrider,False
Morphling,Lifestealer,Skywrath Mage,Mirana,Broodmother,Medusa,Spectre,Shadow Demon,Zeus,Wraith King,True
Luna,Necrophos,Chen,Huskar,Brewmaster,Meepo,Techies,Oracle,Drow Ranger,Invoker,True
Venomancer,Jakiro,Luna,Warlock,Enigma,Storm Spirit,Shadow Demon,Winter Wyvern,Silencer,Dark Seer,True
Beastmaster,Necrophos,Outworld Devourer,Disruptor,Anti-Mage,Tidehunter,Sniper,Lone Druid,Huskar,Enchantress,True
